ID,LONGITUDE,LATITUDE,MOISTURE,CROP,ALTITUDE,DRY_BU_AC,Watershed,Treatment,Year_,Site
445,-93.275962,41.544569,1.399999,"""SOYBEANS""",877.2,71.6907,Orbweaver1,A,2009,Orbweaver
446,-93.275906,41.544573,1.389999,"""SOYBEANS""",877.2,71.0212,Orbweaver1,A,2009,Orbweaver
447,-93.275837,41.544577,1.389999,"""SOYBEANS""",877.3,63.9314,Orbweaver1,A,2009,Orbweaver
448,-93.275794,41.544581,1.379999,"""SOYBEANS""",877.8,62.8116,Orbweaver1,A,2009,Orbweaver
449,-93.275725,41.544588,1.36,"""SOYBEANS""",878,52.458,Orbweaver1,A,2009,Orbweaver
463,-93.275417,41.544342,1.37,"""SOYBEANS""",872.7,67.0423,Orbweaver1,A,2009,Orbweaver
464,-93.275414,41.544306,1.37,"""SOYBEANS""",871.9,67.2465,Orbweaver1,A,2009,Orbweaver
465,-93.275414,41.544287,1.379999,"""SOYBEANS""",871.5,63.3697,Orbweaver1,A,2009,Orbweaver
466,-93.275415,41.544231,1.37,"""SOYBEANS""",870,65.628,Orbweaver1,A,2009,Orbweaver
467,-93.275416,41.544174,1.379999,"""SOYBEANS""",868.1,65.2106,Orbweaver1,A,2009,Orbweaver
468,-93.275419,41.544118,1.399999,"""SOYBEANS""",866.5,66.7751,Orbweaver1,A,2009,Orbweaver
469,-93.275423,41.544062,1.379999,"""SOYBEANS""",865,59.9987,Orbweaver1,A,2009,Orbweaver
470,-93.275425,41.544026,1.399999,"""SOYBEANS""",864.1,76.4122,Orbweaver1,A,2009,Orbweaver
471,-93.275426,41.544007,1.379999,"""SOYBEANS""",863.4,81.6302,Orbweaver1,A,2009,Orbweaver
472,-93.275426,41.543993,1.37,"""SOYBEANS""",863.1,77.3034,Orbweaver1,A,2009,Orbweaver
473,-93.275427,41.543977,1.33,"""SOYBEANS""",862.3,60.816,Orbweaver1,A,2009,Orbweaver
474,-93.275429,41.543953,1.309999,"""SOYBEANS""",861.9,50.3457,Orbweaver1,A,2009,Orbweaver
549,-93.276171,41.544535,1.46,"""SOYBEANS""",878.9,25.7202,Orbweaver1,A,2009,Orbweaver
550,-93.27617,41.544512,1.37,"""SOYBEANS""",878.1,47.5982,Orbweaver1,A,2009,Orbweaver
551,-93.276172,41.544487,1.45,"""SOYBEANS""",876.9,53.3658,Orbweaver1,A,2009,Orbweaver
552,-93.276173,41.544474,1.419999,"""SOYBEANS""",876.2,56.9442,Orbweaver1,A,2009,Orbweaver
553,-93.276173,41.544461,1.409999,"""SOYBEANS""",875.7,65.6719,Orbweaver1,A,2009,Orbweaver
554,-93.276171,41.544445,1.399999,"""SOYBEANS""",874.9,56.9608,Orbweaver1,A,2009,Orbweaver
555,-93.276163,41.544393,1.399999,"""SOYBEANS""",872.1,54.6417,Orbweaver1,A,2009,Orbweaver
556,-93.276154,41.544361,1.419999,"""SOYBEANS""",870.6,50.665,Orbweaver1,A,2009,Orbweaver
557,-93.276146,41.544327,1.37,"""SOYBEANS""",869.3,50.079,Orbweaver1,A,2009,Orbweaver
558,-93.276139,41.544295,1.409999,"""SOYBEANS""",868.2,62.3925,Orbweaver1,A,2009,Orbweaver
559,-93.276128,41.544263,1.399999,"""SOYBEANS""",867.1,57.3093,Orbweaver1,A,2009,Orbweaver
560,-93.276123,41.544247,1.409999,"""SOYBEANS""",866.5,57.6966,Orbweaver1,A,2009,Orbweaver
561,-93.276114,41.54421,1.36,"""SOYBEANS""",865.1,64.0266,Orbweaver1,A,2009,Orbweaver
562,-93.276105,41.544164,1.379999,"""SOYBEANS""",863,60.5393,Orbweaver1,A,2009,Orbweaver
563,-93.276103,41.544148,1.429999,"""SOYBEANS""",862.6,64.2713,Orbweaver1,A,2009,Orbweaver
564,-93.2761,41.544133,1.37,"""SOYBEANS""",862.1,53.7814,Orbweaver1,A,2009,Orbweaver
565,-93.276097,41.544104,1.37,"""SOYBEANS""",861.2,43.1032,Orbweaver1,A,2009,Orbweaver
566,-93.276095,41.544091,1.399999,"""SOYBEANS""",860.6,53.2102,Orbweaver1,A,2009,Orbweaver
567,-93.27609,41.544061,1.419999,"""SOYBEANS""",859.4,45.6871,Orbweaver1,A,2009,Orbweaver
568,-93.276081,41.544016,1.37,"""SOYBEANS""",857.8,40.2985,Orbweaver1,A,2009,Orbweaver
569,-93.276075,41.544001,1.429999,"""SOYBEANS""",857.3,41.2559,Orbweaver1,A,2009,Orbweaver
570,-93.276061,41.543961,1.44,"""SOYBEANS""",856.1,40.6405,Orbweaver1,A,2009,Orbweaver
571,-93.276054,41.543932,1.389999,"""SOYBEANS""",855.2,32.5895,Orbweaver1,A,2009,Orbweaver
572,-93.276047,41.543904,1.419999,"""SOYBEANS""",854.4,22.3728,Orbweaver1,A,2009,Orbweaver
573,-93.276043,41.543874,1.45,"""SOYBEANS""",853.3,16.7749,Orbweaver1,A,2009,Orbweaver
574,-93.27604,41.543859,1.49,"""SOYBEANS""",852.7,16.6741,Orbweaver1,A,2009,Orbweaver
575,-93.276033,41.543816,1.44,"""SOYBEANS""",851.5,28.9038,Orbweaver1,A,2009,Orbweaver
576,-93.276025,41.543772,1.429999,"""SOYBEANS""",850.3,37.0644,Orbweaver1,A,2009,Orbweaver
577,-93.276021,41.543744,1.46,"""SOYBEANS""",849.7,45.9383,Orbweaver1,A,2009,Orbweaver
578,-93.276022,41.54373,1.44,"""SOYBEANS""",849.6,58.1235,Orbweaver1,A,2009,Orbweaver
579,-93.276026,41.543716,1.49,"""SOYBEANS""",849.5,55.8997,Orbweaver1,A,2009,Orbweaver
580,-93.276034,41.543702,1.48,"""SOYBEANS""",849.4,43.3166,Orbweaver1,A,2009,Orbweaver
581,-93.276041,41.543695,1.429999,"""SOYBEANS""",849.5,50.4552,Orbweaver1,A,2009,Orbweaver
582,-93.276044,41.543691,1.48,"""SOYBEANS""",849.5,56.5688,Orbweaver1,A,2009,Orbweaver
583,-93.27605,41.543685,1.5,"""SOYBEANS""",849.7,32.9339,Orbweaver1,A,2009,Orbweaver
584,-93.276057,41.543679,1.529999,"""SOYBEANS""",849.7,20.1759,Orbweaver1,A,2009,Orbweaver
585,-93.276078,41.54366,1.539999,"""SOYBEANS""",850,23.7186,Orbweaver1,A,2009,Orbweaver
586,-93.276085,41.543651,1.47,"""SOYBEANS""",850.1,30.9688,Orbweaver1,A,2009,Orbweaver
587,-93.276101,41.543634,1.47,"""SOYBEANS""",850.4,88.6427,Orbweaver1,A,2009,Orbweaver
588,-93.276107,41.543627,1.48,"""SOYBEANS""",850.4,35.9871,Orbweaver1,A,2009,Orbweaver
589,-93.276115,41.543617,1.45,"""SOYBEANS""",850.6,23.6416,Orbweaver1,A,2009,Orbweaver
590,-93.276142,41.543584,1.389999,"""SOYBEANS""",850.9,28.6951,Orbweaver1,A,2009,Orbweaver
591,-93.276171,41.54355,1.429999,"""SOYBEANS""",851,18.7071,Orbweaver1,A,2009,Orbweaver
592,-93.276188,41.543527,1.36,"""SOYBEANS""",850.7,27.6802,Orbweaver1,A,2009,Orbweaver
593,-93.276193,41.543514,1.389999,"""SOYBEANS""",850.5,31.5364,Orbweaver1,A,2009,Orbweaver
594,-93.276197,41.5435,1.35,"""SOYBEANS""",850.1,24.1822,Orbweaver1,A,2009,Orbweaver
624,-93.275574,41.543656,1.429999,"""SOYBEANS""",852.2,51.4722,Orbweaver1,A,2009,Orbweaver
625,-93.275564,41.543692,1.44,"""SOYBEANS""",853.7,56.1906,Orbweaver1,A,2009,Orbweaver
626,-93.275548,41.543751,1.429999,"""SOYBEANS""",855.8,50.0229,Orbweaver1,A,2009,Orbweaver
627,-93.275539,41.543789,1.419999,"""SOYBEANS""",857.2,53.0742,Orbweaver1,A,2009,Orbweaver
628,-93.275534,41.543828,1.409999,"""SOYBEANS""",858.5,64.6822,Orbweaver1,A,2009,Orbweaver
629,-93.27553,41.543881,1.399999,"""SOYBEANS""",860,50.4353,Orbweaver1,A,2009,Orbweaver
630,-93.275528,41.543897,1.419999,"""SOYBEANS""",860.4,40.2839,Orbweaver1,A,2009,Orbweaver
631,-93.275525,41.543927,1.429999,"""SOYBEANS""",861.9,55.4198,Orbweaver1,A,2009,Orbweaver
632,-93.275523,41.543974,1.45,"""SOYBEANS""",863.3,44.1228,Orbweaver1,A,2009,Orbweaver
633,-93.275521,41.543987,1.409999,"""SOYBEANS""",863.3,54.188,Orbweaver1,A,2009,Orbweaver
634,-93.275519,41.544009,1.409999,"""SOYBEANS""",863.8,63.3556,Orbweaver1,A,2009,Orbweaver
635,-93.275519,41.544019,1.409999,"""SOYBEANS""",864.5,62.7565,Orbweaver1,A,2009,Orbweaver
636,-93.275515,41.544067,1.389999,"""SOYBEANS""",866,62.4638,Orbweaver1,A,2009,Orbweaver
637,-93.275513,41.544104,1.409999,"""SOYBEANS""",866.8,64.369,Orbweaver1,A,2009,Orbweaver
638,-93.275512,41.544122,1.409999,"""SOYBEANS""",867.3,60.5267,Orbweaver1,A,2009,Orbweaver
639,-93.275507,41.544175,1.399999,"""SOYBEANS""",868.9,62.8735,Orbweaver1,A,2009,Orbweaver
640,-93.275506,41.544211,1.389999,"""SOYBEANS""",869.9,67.4837,Orbweaver1,A,2009,Orbweaver
641,-93.275506,41.544264,1.399999,"""SOYBEANS""",871.5,69.8693,Orbweaver1,A,2009,Orbweaver
642,-93.275507,41.544282,1.399999,"""SOYBEANS""",872.1,58.7817,Orbweaver1,A,2009,Orbweaver
643,-93.27551,41.544317,1.399999,"""SOYBEANS""",873.2,57.8327,Orbweaver1,A,2009,Orbweaver
644,-93.275511,41.544335,1.399999,"""SOYBEANS""",873.7,59.0457,Orbweaver1,A,2009,Orbweaver
645,-93.275515,41.544372,1.389999,"""SOYBEANS""",874.5,61.8895,Orbweaver1,A,2009,Orbweaver
646,-93.275519,41.544391,1.389999,"""SOYBEANS""",874.7,68.9374,Orbweaver1,A,2009,Orbweaver
647,-93.275524,41.54441,1.379999,"""SOYBEANS""",874.9,64.3654,Orbweaver1,A,2009,Orbweaver
648,-93.275531,41.544447,1.379999,"""SOYBEANS""",875.6,49.7348,Orbweaver1,A,2009,Orbweaver
649,-93.275537,41.544482,1.389999,"""SOYBEANS""",876.4,37.6272,Orbweaver1,A,2009,Orbweaver
657,-93.275625,41.544544,1.389999,"""SOYBEANS""",878.4,42.0164,Orbweaver1,A,2009,Orbweaver
658,-93.275622,41.544525,1.399999,"""SOYBEANS""",878.2,46.1592,Orbweaver1,A,2009,Orbweaver
659,-93.275619,41.544505,1.379999,"""SOYBEANS""",877.9,52.9207,Orbweaver1,A,2009,Orbweaver
660,-93.275611,41.544448,1.389999,"""SOYBEANS""",876.3,56.1304,Orbweaver1,A,2009,Orbweaver
661,-93.275602,41.5444,1.399999,"""SOYBEANS""",875.4,54.929,Orbweaver1,A,2009,Orbweaver
662,-93.275598,41.544366,1.409999,"""SOYBEANS""",875,58.5353,Orbweaver1,A,2009,Orbweaver
663,-93.275591,41.544309,1.409999,"""SOYBEANS""",873.4,69.1583,Orbweaver1,A,2009,Orbweaver
664,-93.275588,41.54427,1.389999,"""SOYBEANS""",872,73.3864,Orbweaver1,A,2009,Orbweaver
665,-93.275589,41.544251,1.379999,"""SOYBEANS""",871.2,71.0773,Orbweaver1,A,2009,Orbweaver
666,-93.275591,41.544195,1.389999,"""SOYBEANS""",869.4,68.2565,Orbweaver1,A,2009,Orbweaver
667,-93.275592,41.544139,1.409999,"""SOYBEANS""",867.7,67.1512,Orbweaver1,A,2009,Orbweaver
668,-93.275594,41.54412,1.389999,"""SOYBEANS""",867.1,61.6692,Orbweaver1,A,2009,Orbweaver
669,-93.275594,41.544102,1.379999,"""SOYBEANS""",866.4,59.3594,Orbweaver1,A,2009,Orbweaver
670,-93.275597,41.544065,1.389999,"""SOYBEANS""",865.5,61.1116,Orbweaver1,A,2009,Orbweaver
671,-93.275598,41.544045,1.379999,"""SOYBEANS""",864.8,65.9474,Orbweaver1,A,2009,Orbweaver
672,-93.2756,41.544016,1.379999,"""SOYBEANS""",863.9,70.169,Orbweaver1,A,2009,Orbweaver
673,-93.275601,41.544001,1.37,"""SOYBEANS""",863.1,69.7293,Orbweaver1,A,2009,Orbweaver
674,-93.275601,41.543989,1.389999,"""SOYBEANS""",862.8,53.111,Orbweaver1,A,2009,Orbweaver
675,-93.275602,41.543981,1.409999,"""SOYBEANS""",862.8,55.7287,Orbweaver1,A,2009,Orbweaver
676,-93.275604,41.54397,1.37,"""SOYBEANS""",862.5,66.9208,Orbweaver1,A,2009,Orbweaver
677,-93.275607,41.543942,1.36,"""SOYBEANS""",861.3,61.3248,Orbweaver1,A,2009,Orbweaver
678,-93.275612,41.543891,1.37,"""SOYBEANS""",859.3,62.5284,Orbweaver1,A,2009,Orbweaver
679,-93.275615,41.543857,1.37,"""SOYBEANS""",858.2,65.0683,Orbweaver1,A,2009,Orbweaver
680,-93.275619,41.543823,1.389999,"""SOYBEANS""",857.3,65.5838,Orbweaver1,A,2009,Orbweaver
681,-93.275628,41.543772,1.389999,"""SOYBEANS""",855.6,55.8559,Orbweaver1,A,2009,Orbweaver
682,-93.275637,41.543736,1.389999,"""SOYBEANS""",853.9,56.1014,Orbweaver1,A,2009,Orbweaver
683,-93.275648,41.543703,1.409999,"""SOYBEANS""",852.9,66.2295,Orbweaver1,A,2009,Orbweaver
684,-93.275652,41.543685,1.399999,"""SOYBEANS""",852.2,64.1084,Orbweaver1,A,2009,Orbweaver
685,-93.275655,41.543668,1.399999,"""SOYBEANS""",851.6,68.7324,Orbweaver1,A,2009,Orbweaver
686,-93.275657,41.543651,1.379999,"""SOYBEANS""",851,68.5109,Orbweaver1,A,2009,Orbweaver
687,-93.275655,41.543637,1.37,"""SOYBEANS""",850.5,70.3401,Orbweaver1,A,2009,Orbweaver
688,-93.275648,41.543627,1.399999,"""SOYBEANS""",850.2,72.2875,Orbweaver1,A,2009,Orbweaver
689,-93.27564,41.543617,1.419999,"""SOYBEANS""",850.1,45.3868,Orbweaver1,A,2009,Orbweaver
690,-93.275629,41.543608,1.429999,"""SOYBEANS""",849.9,20.9805,Orbweaver1,A,2009,Orbweaver
692,-93.275738,41.543601,1.5,"""SOYBEANS""",848.6,13.5628,Orbweaver1,A,2009,Orbweaver
693,-93.275736,41.543618,1.45,"""SOYBEANS""",849,28.3951,Orbweaver1,A,2009,Orbweaver
694,-93.275735,41.543636,1.45,"""SOYBEANS""",849.4,44.4015,Orbweaver1,A,2009,Orbweaver
695,-93.275736,41.543654,1.46,"""SOYBEANS""",850,45.8226,Orbweaver1,A,2009,Orbweaver
696,-93.275735,41.543672,1.45,"""SOYBEANS""",850.7,49.8988,Orbweaver1,A,2009,Orbweaver
697,-93.275734,41.54369,1.429999,"""SOYBEANS""",851.3,54.9031,Orbweaver1,A,2009,Orbweaver
698,-93.275728,41.543728,1.46,"""SOYBEANS""",852.6,48.4093,Orbweaver1,A,2009,Orbweaver
699,-93.275716,41.543783,1.429999,"""SOYBEANS""",854.9,41.8419,Orbweaver1,A,2009,Orbweaver
700,-93.27571,41.543819,1.44,"""SOYBEANS""",856.4,42.4128,Orbweaver1,A,2009,Orbweaver
701,-93.275705,41.543858,1.409999,"""SOYBEANS""",857.7,45.4878,Orbweaver1,A,2009,Orbweaver
702,-93.2757,41.543918,1.409999,"""SOYBEANS""",859.5,31.7201,Orbweaver1,A,2009,Orbweaver
703,-93.275694,41.543976,1.399999,"""SOYBEANS""",861.7,53.783,Orbweaver1,A,2009,Orbweaver
704,-93.275691,41.544015,1.429999,"""SOYBEANS""",863.6,51.3781,Orbweaver1,A,2009,Orbweaver
705,-93.275689,41.544054,1.419999,"""SOYBEANS""",864.1,50.6748,Orbweaver1,A,2009,Orbweaver
706,-93.275688,41.544068,1.409999,"""SOYBEANS""",864.8,42.283,Orbweaver1,A,2009,Orbweaver
707,-93.275686,41.544078,1.399999,"""SOYBEANS""",865.3,51.9808,Orbweaver1,A,2009,Orbweaver
708,-93.275684,41.544089,1.44,"""SOYBEANS""",865.6,71.4566,Orbweaver1,A,2009,Orbweaver
709,-93.275684,41.544107,1.429999,"""SOYBEANS""",866.1,52.0334,Orbweaver1,A,2009,Orbweaver
710,-93.275681,41.544138,1.409999,"""SOYBEANS""",867.4,56.057,Orbweaver1,A,2009,Orbweaver
711,-93.27568,41.544158,1.399999,"""SOYBEANS""",867.5,59.6904,Orbweaver1,A,2009,Orbweaver
712,-93.275678,41.544212,1.399999,"""SOYBEANS""",869,67.8768,Orbweaver1,A,2009,Orbweaver
713,-93.275676,41.544265,1.399999,"""SOYBEANS""",871,61.0696,Orbweaver1,A,2009,Orbweaver
714,-93.275677,41.544284,1.409999,"""SOYBEANS""",871.7,56.5871,Orbweaver1,A,2009,Orbweaver
715,-93.275679,41.544302,1.399999,"""SOYBEANS""",872.4,53.212,Orbweaver1,A,2009,Orbweaver
716,-93.275686,41.544339,1.399999,"""SOYBEANS""",873.7,54.472,Orbweaver1,A,2009,Orbweaver
717,-93.275689,41.544358,1.399999,"""SOYBEANS""",874.2,55.4696,Orbweaver1,A,2009,Orbweaver
718,-93.275691,41.544377,1.399999,"""SOYBEANS""",874.5,63.7975,Orbweaver1,A,2009,Orbweaver
719,-93.275697,41.544429,1.399999,"""SOYBEANS""",875.4,63.4045,Orbweaver1,A,2009,Orbweaver
720,-93.275704,41.544478,1.389999,"""SOYBEANS""",877,48.342,Orbweaver1,A,2009,Orbweaver
721,-93.275709,41.544511,1.37,"""SOYBEANS""",878,44.2472,Orbweaver1,A,2009,Orbweaver
722,-93.275716,41.544564,1.309999,"""SOYBEANS""",879.1,14.5342,Orbweaver1,A,2009,Orbweaver
723,-93.275822,41.544585,1.409999,"""SOYBEANS""",878.8,7.1913,Orbweaver1,A,2009,Orbweaver
724,-93.275815,41.54457,1.379999,"""SOYBEANS""",878.3,27.5398,Orbweaver1,A,2009,Orbweaver
725,-93.275804,41.544542,1.379999,"""SOYBEANS""",877.6,46.6788,Orbweaver1,A,2009,Orbweaver
726,-93.2758,41.544525,1.379999,"""SOYBEANS""",877.1,55.1408,Orbweaver1,A,2009,Orbweaver
727,-93.275788,41.544477,1.389999,"""SOYBEANS""",875.4,56.3833,Orbweaver1,A,2009,Orbweaver
728,-93.275776,41.544425,1.389999,"""SOYBEANS""",873.8,61.6457,Orbweaver1,A,2009,Orbweaver
729,-93.275774,41.544408,1.399999,"""SOYBEANS""",873.5,56.3178,Orbweaver1,A,2009,Orbweaver
730,-93.27577,41.544373,1.379999,"""SOYBEANS""",872.8,61.4955,Orbweaver1,A,2009,Orbweaver
731,-93.275766,41.544336,1.389999,"""SOYBEANS""",871.4,60.1047,Orbweaver1,A,2009,Orbweaver
732,-93.275759,41.544282,1.399999,"""SOYBEANS""",869.5,65.3431,Orbweaver1,A,2009,Orbweaver
733,-93.275758,41.544245,1.399999,"""SOYBEANS""",868.3,66.9219,Orbweaver1,A,2009,Orbweaver
734,-93.275759,41.544206,1.399999,"""SOYBEANS""",867.4,55.0638,Orbweaver1,A,2009,Orbweaver
735,-93.275763,41.544154,1.379999,"""SOYBEANS""",866,60.2482,Orbweaver1,A,2009,Orbweaver
736,-93.275765,41.54412,1.37,"""SOYBEANS""",865.1,61.24,Orbweaver1,A,2009,Orbweaver
737,-93.275767,41.544086,1.36,"""SOYBEANS""",864.1,56.254,Orbweaver1,A,2009,Orbweaver
738,-93.275769,41.544065,1.37,"""SOYBEANS""",862.9,52.9821,Orbweaver1,A,2009,Orbweaver
739,-93.275769,41.544047,1.35,"""SOYBEANS""",862.4,48.6795,Orbweaver1,A,2009,Orbweaver
740,-93.27577,41.544029,1.36,"""SOYBEANS""",862.1,40.8877,Orbweaver1,A,2009,Orbweaver
741,-93.275773,41.54399,1.35,"""SOYBEANS""",860.5,40.7687,Orbweaver1,A,2009,Orbweaver
742,-93.275775,41.543952,1.36,"""SOYBEANS""",859,45.1195,Orbweaver1,A,2009,Orbweaver
743,-93.275781,41.543898,1.37,"""SOYBEANS""",857.6,45.0921,Orbweaver1,A,2009,Orbweaver
744,-93.275786,41.543846,1.389999,"""SOYBEANS""",856.3,46.4492,Orbweaver1,A,2009,Orbweaver
745,-93.275792,41.543794,1.409999,"""SOYBEANS""",854.3,48.8836,Orbweaver1,A,2009,Orbweaver
746,-93.275792,41.54376,1.399999,"""SOYBEANS""",853,36.1037,Orbweaver1,A,2009,Orbweaver
747,-93.27579,41.543746,1.399999,"""SOYBEANS""",852.7,31.6262,Orbweaver1,A,2009,Orbweaver
748,-93.275786,41.543731,1.399999,"""SOYBEANS""",852.3,29.3322,Orbweaver1,A,2009,Orbweaver
749,-93.275778,41.543717,1.399999,"""SOYBEANS""",851.9,24.1517,Orbweaver1,A,2009,Orbweaver
750,-93.275768,41.543704,1.37,"""SOYBEANS""",851.5,22.0491,Orbweaver1,A,2009,Orbweaver
751,-93.275755,41.543692,1.33,"""SOYBEANS""",851.3,18.6706,Orbweaver1,A,2009,Orbweaver
752,-93.275813,41.543756,1.48,"""SOYBEANS""",852.4,11.9099,Orbweaver1,A,2009,Orbweaver
753,-93.275829,41.543764,1.5,"""SOYBEANS""",852.3,18.3581,Orbweaver1,A,2009,Orbweaver
754,-93.275842,41.543775,1.47,"""SOYBEANS""",852.4,33.3051,Orbweaver1,A,2009,Orbweaver
755,-93.275852,41.543789,1.419999,"""SOYBEANS""",852.6,39.9878,Orbweaver1,A,2009,Orbweaver
756,-93.27586,41.543805,1.45,"""SOYBEANS""",853.1,36.7176,Orbweaver1,A,2009,Orbweaver
757,-93.275864,41.543822,1.47,"""SOYBEANS""",853.4,34.5819,Orbweaver1,A,2009,Orbweaver
758,-93.275865,41.543838,1.419999,"""SOYBEANS""",853.9,41.9028,Orbweaver1,A,2009,Orbweaver
759,-93.275865,41.543854,1.429999,"""SOYBEANS""",854.5,47.1362,Orbweaver1,A,2009,Orbweaver
760,-93.275865,41.54387,1.47,"""SOYBEANS""",855.2,44.8196,Orbweaver1,A,2009,Orbweaver
761,-93.275865,41.543887,1.44,"""SOYBEANS""",855.7,45.361,Orbweaver1,A,2009,Orbweaver
762,-93.275862,41.543941,1.44,"""SOYBEANS""",857.6,47.6297,Orbweaver1,A,2009,Orbweaver
763,-93.275861,41.54396,1.44,"""SOYBEANS""",858.2,45.8445,Orbweaver1,A,2009,Orbweaver
764,-93.275855,41.544016,1.419999,"""SOYBEANS""",860.2,47.8001,Orbweaver1,A,2009,Orbweaver
765,-93.275854,41.544053,1.45,"""SOYBEANS""",862,42.7338,Orbweaver1,A,2009,Orbweaver
766,-93.275856,41.544071,1.45,"""SOYBEANS""",862.8,43.9924,Orbweaver1,A,2009,Orbweaver
767,-93.275855,41.544089,1.419999,"""SOYBEANS""",863.6,42.5209,Orbweaver1,A,2009,Orbweaver
768,-93.275855,41.544123,1.47,"""SOYBEANS""",864.7,39.6136,Orbweaver1,A,2009,Orbweaver
769,-93.275855,41.544139,1.44,"""SOYBEANS""",865.4,30.886,Orbweaver1,A,2009,Orbweaver
770,-93.275853,41.544156,1.45,"""SOYBEANS""",866.1,32.968,Orbweaver1,A,2009,Orbweaver
771,-93.27585,41.544174,1.46,"""SOYBEANS""",866.5,37.8045,Orbweaver1,A,2009,Orbweaver
772,-93.275849,41.544193,1.45,"""SOYBEANS""",866.9,46.6738,Orbweaver1,A,2009,Orbweaver
773,-93.275849,41.54421,1.47,"""SOYBEANS""",867.5,51.525,Orbweaver1,A,2009,Orbweaver
774,-93.275848,41.544263,1.45,"""SOYBEANS""",869.1,58.3824,Orbweaver1,A,2009,Orbweaver
775,-93.275849,41.544299,1.44,"""SOYBEANS""",869.9,59.1214,Orbweaver1,A,2009,Orbweaver
776,-93.275854,41.544334,1.419999,"""SOYBEANS""",871.2,57.6148,Orbweaver1,A,2009,Orbweaver
777,-93.275861,41.544386,1.419999,"""SOYBEANS""",872.8,60.0364,Orbweaver1,A,2009,Orbweaver
778,-93.275869,41.54444,1.409999,"""SOYBEANS""",874.3,65.9043,Orbweaver1,A,2009,Orbweaver
779,-93.275877,41.544475,1.389999,"""SOYBEANS""",875.4,55.0527,Orbweaver1,A,2009,Orbweaver
780,-93.27589,41.544526,1.399999,"""SOYBEANS""",877.4,30.2708,Orbweaver1,A,2009,Orbweaver
781,-93.275898,41.544542,1.419999,"""SOYBEANS""",878.1,13.78,Orbweaver1,A,2009,Orbweaver
782,-93.275908,41.544559,1.429999,"""SOYBEANS""",878.6,5.1504,Orbweaver1,A,2009,Orbweaver
783,-93.276097,41.544556,1.44,"""SOYBEANS""",879.4,15.8358,Orbweaver1,A,2009,Orbweaver
784,-93.276095,41.544543,1.389999,"""SOYBEANS""",878.8,29.1314,Orbweaver1,A,2009,Orbweaver
785,-93.276092,41.544527,1.399999,"""SOYBEANS""",878.1,50.5072,Orbweaver1,A,2009,Orbweaver
786,-93.27609,41.544494,1.389999,"""SOYBEANS""",876.7,57.618,Orbweaver1,A,2009,Orbweaver
787,-93.276087,41.544459,1.409999,"""SOYBEANS""",875.1,61.526,Orbweaver1,A,2009,Orbweaver
788,-93.276079,41.544406,1.419999,"""SOYBEANS""",872.8,63.485,Orbweaver1,A,2009,Orbweaver
789,-93.276066,41.544354,1.419999,"""SOYBEANS""",870.5,62.559,Orbweaver1,A,2009,Orbweaver
790,-93.276058,41.54432,1.419999,"""SOYBEANS""",869.1,63.6784,Orbweaver1,A,2009,Orbweaver
791,-93.276044,41.544267,1.419999,"""SOYBEANS""",867,53.9338,Orbweaver1,A,2009,Orbweaver
792,-93.276031,41.544217,1.429999,"""SOYBEANS""",865.2,50.7178,Orbweaver1,A,2009,Orbweaver
793,-93.276027,41.544199,1.399999,"""SOYBEANS""",864.5,57.5849,Orbweaver1,A,2009,Orbweaver
794,-93.276019,41.544148,1.379999,"""SOYBEANS""",863.1,58.6274,Orbweaver1,A,2009,Orbweaver
795,-93.276011,41.544106,1.379999,"""SOYBEANS""",861.8,60.6944,Orbweaver1,A,2009,Orbweaver
796,-93.276005,41.544078,1.429999,"""SOYBEANS""",861,59.2597,Orbweaver1,A,2009,Orbweaver
797,-93.275992,41.544033,1.419999,"""SOYBEANS""",859.3,50.7065,Orbweaver1,A,2009,Orbweaver
798,-93.275982,41.544004,1.44,"""SOYBEANS""",858.2,53.8159,Orbweaver1,A,2009,Orbweaver
799,-93.275978,41.543991,1.419999,"""SOYBEANS""",857.8,54.2467,Orbweaver1,A,2009,Orbweaver
800,-93.275967,41.543949,1.419999,"""SOYBEANS""",855.9,55.7771,Orbweaver1,A,2009,Orbweaver
801,-93.275963,41.543923,1.399999,"""SOYBEANS""",855.1,56.0195,Orbweaver1,A,2009,Orbweaver
802,-93.27596,41.54391,1.419999,"""SOYBEANS""",854.8,53.8655,Orbweaver1,A,2009,Orbweaver
803,-93.275959,41.543897,1.429999,"""SOYBEANS""",854.5,63.3211,Orbweaver1,A,2009,Orbweaver
804,-93.275955,41.543884,1.429999,"""SOYBEANS""",854.1,60.5965,Orbweaver1,A,2009,Orbweaver
805,-93.275953,41.543869,1.46,"""SOYBEANS""",853.6,57.4029,Orbweaver1,A,2009,Orbweaver
806,-93.275946,41.543827,1.44,"""SOYBEANS""",852.2,29.2541,Orbweaver1,A,2009,Orbweaver
807,-93.27594,41.5438,1.46,"""SOYBEANS""",851.6,30.2729,Orbweaver1,A,2009,Orbweaver
808,-93.275939,41.543787,1.49,"""SOYBEANS""",851.1,32.587,Orbweaver1,A,2009,Orbweaver
809,-93.27594,41.543774,1.5,"""SOYBEANS""",850.8,33.7518,Orbweaver1,A,2009,Orbweaver
810,-93.275943,41.543761,1.549999,"""SOYBEANS""",850.3,25.9385,Orbweaver1,A,2009,Orbweaver
